"Anonymize debug requests","Anonymiser fejlsøgningsanmodninger"
"API Details","API Detaljer"
"Api key not found","API-nøgle ikke fundet"
"ApiKeyFallback with id ""%1"" does not exist.","ApiKeyFallback med id ""%1"" eksisterer ikke."
"Apple Pay","Apple Pay"
"Apple Pay Direct","Apple Pay Direct"
"Are you sure you want to delete selected items?","Er du sikker på, at du vil slette de valgte varer?"
"Are you sure you want to do this? This will cancel the current order and create a new one that is marked as payed.","Er du sikker på, at du vil gøre dette? Dette vil annullere den aktuelle ordre og oprette en ny, der er markeret som betalt."
"Are you sure you want to remove this saved card?","Er du sikker på, at du vil fjerne dette gemte kort?"
"Autocapture","Automatisk hævning"
"Autodetect","Automatisk detektering"
"Automatically Send Second Chance Emails","Automatisk send anden chance e-mails"
"Bancomat Pay","Bancomat Pay"
"Bancontact","Bancontact"
"Banktransfer","Bankoverføring"
"Belfius","Belfius"
"Billie","Billie"
"Bizum","Bizum"
"Black","Sort"
"Blik","Blik"
"Book","Bog"
"Branding","Markedsføring"
"Buy","Køb"
"Buy Now Button Style","Køb nu knap stil"
"Buy Now Button Type","Køb nu knap type"
"Cancel order on checkout return","Annuller ordre ved tilbagevenden fra betaling"
"Cancel order when connection fails","Annuller ordre ved forbindelsesfejl"
"Canceled because an error occurred while redirecting the customer to Mollie","Annulleret, fordi der opstod en fejltagelse ved omdirigering af kunden til Mollie"
"Capture Before","Hæv inden"
"Capture delay","Forsinkelse ved hævning"
"Capture delay unit","Enhed for forsinkelse ved hævning"
"Capture expiration window","Udløbsvindue for hævning"
"Capture for order %1","Hævning for ordre %1"
"Capture method","Hævningsmetode"
"Card","Kort"
"Card ending in %1","Kort der slutter på %1"
"Card Number","Kortnummer"
"Category","Kategori"
"Check for latest versions","Tjek for nyeste versioner"
"Check last 100 debug log records","Tjek de sidste 100 fejllinjer"
"Check out","Kasse"
"Checkout Type","Tjekud-type"
"Checkout Url","Tjekud-URL"
"Class Mollie\Api\MollieApiClient does not exist","Klasse Mollie\Api\MollieApiClient findes ikke"
"Click here to complete your payment","Klik her for at fuldføre din betaling"
"Click here to pay","Klik her for at betale"
"Close","Luk"
"Complete your payment from %store_name","Fuldfør din betaling fra %store_name"
"Consent text","Samtykkestekst"
"Contains logs, config, and environment metadata. Sensitive values (encryption key, passwords, API keys) are redacted.","Indeholder logfiler, konfiguration og metadata om miljøet. Følsomme værdier (krypteringsnøgle, adgangskoder, API-nøgler) er fjernet."
"Contribute","Bidrag"
"Cookie name","Cookienavn"
"Cookies captured at checkout submission. The raw cookie value is forwarded as-is under the given alias as a query parameter on the Mollie redirect URL, and persisted on the success page so JavaScript on that page can read it.","Cookies registreret ved afgivelse af ordren. Den rå cookieværdi videresendes uændret under det angivne alias som en forespørgselsparameter på Mollies omdirigerings-URL og gemmes på successiden, så JavaScript på siden kan læse den."
"Copy","Kopier"
"Could not acquire lock for quote ID: %1","Kunne ikke erhverve lås for tilbuds-ID: %1"
"Could not delete the ApiKeyFallback: %1","Kunne ikke slette ApiKeyFallback: %1"
"Could not delete the Customer: %1","Kunne ikke slette kunden: %1"
"Could not delete the PaymentToken: %1","Kunne ikke slette betalings Token: %1"
"Could not delete the PendingPaymentReminder: %1","Kunne ikke slette PendingPaymentReminder: %1"
"Could not delete the SentPaymentReminder: %1","Kunne ikke slette SentPaymentReminder: %1"
"Could not delete the TransactionToOrder: %1","Kunne ikke slette TransactionToOrder: %1"
"Could not save Order Lines. Error: order line not found","Kunne ikke gemme ordrelinjer. Fejl: ordrelinje ikke fundet"
"Could not save Order Lines. Error: sku's do not match","Kunne ikke gemme ordrelinjer. Fejl: SKU'er stemmer ikke."
"Could not save the apiKeyFallback: %1","Kunne ikke gemme apiKeyFallback: %1"
"Could not save the Mollie customer: %1","Kunne ikke gemme Mollie-kunden: %1"
"Could not save the paymentToken: %1","Kunne ikke gemme betalingstoken: %1"
"Could not save the pendingPaymentReminder: %1","Kunne ikke gemme pendingPaymentReminder: %1"
"Could not save the saved card consent: %1","Kunne ikke gemme samtykke til gemt kort: %1"
"Could not save the sentPaymentReminder: %1","Kunne ikke gemme sentPaymentReminder: %1"
"Could not save the tracking record: %1","Kunne ikke gemme sporingsposten: %1"
"Could not save the transactionToOrder: %1","Kunne ikke gemme transactionToOrder: %1"
"Create a Mollie Payment link and add this to the order email.","Opret et Mollie betalingslink og tilføj dette til ordre e-mailen."
"Create invoice on successful payment","Opret faktura ved vellykket betaling"
"Created Mollie Checkout Url","Oprettet Mollie Checkout-URL"
"Credit Card","Kreditkort"
"Current Status: Loading...","Aktuel status: Indlæser..."
"Custom attribute","Brugerdefineret attribut"
"Custom payment link url","Tilpasset betalingslink-URL"
"Custom return url","Brugerdefineret retur-URL"
"Custom URL","Brugerdefineret URL"
"Custom webhook url","Egendefineret webhook-url"
"Customer not found.","Kunde ikke fundet."
"Customer redirected to Mollie","Kunde omdirigeret til Mollie"
"Customer with id ""%1"" does not exist.","Kunde med ID ""%1"" findes ikke."
"CVC/CVV","CVC/CVV"
"Date of Birth is not enabled in the customer address settings. This is required for IN3. Please enable this in Stores > Configuration > Customers > Customer Configuration > Name and Address Options > Show Date of Birth. Please be also aware that this needs to be available in the checkout.","Fødselsdato er ikke aktiveret i kundeadresseindstillingerne. Dette er påkrævet for IN3. Aktiver det under Butikker > Konfiguration > Kunder > Kundekonfiguration > Navn- og adresseindstillinger > Vis fødselsdato. Bemærk også, at dette skal være tilgængeligt i betalingsprocessen."
"Days","Dage"
"Days to expire","Dage indtil udløb"
"Dear %name,","Kære %name,"
"Debug","Fejlsøgning"
"Debug & Logging","Fejl & Logging"
"Debug requests","Fejlsøgningsanmodninger"
"Default selected method","Standard valgt metode"
"Delete","Slet"
"Delete items","Slet varer"
"Description","Beskrivelse"
"Detected enabled GeoIP module(s): %1. GeoIP modules can interfere with Mollie webhook processing by redirecting or rewriting requests based on the visitor's IP. Please exclude the Mollie webhook URL and return URL from any GeoIP redirect or store-switch logic.","Registrerede aktiverede GeoIP-modul(er): %1. GeoIP-moduler kan forstyrre Mollies webhookbehandling ved at omdirigere eller omskrive anmodninger baseret på besøgendes IP. Udeluk venligst Mollies webhook-URL og retur-URL fra al GeoIP-omdirigerings- eller butiksomstillingslogik."
"Developer Settings","Udviklerindstillinger"
"Direct","Direkte"
"Disabled","Deaktiveret"
"Documentation","Dokumentation"
"Don't show issuer list","Vis ikke udstederliste"
"Donate","Doner"
"Download","Download"
"Download as .txt file","Download som .txt fil"
"Download debug information","Download fejlsøgningsoplysninger"
"Dropdown","Rulleliste"
"Due Days","Forfaldsdage"
"E-mail","E-mail"
"Eco","Økologisk"
"Enable Button in minicart","Aktiver knap i minikurv"
"Enable Button on Product Page","Aktiver knap på produktsiden"
"Enable Pending Orders Cron Job","Aktiver cron-job for afventende ordrer"
"Enable saved cards","Aktiver gemte kort"
"Enable Second Chance Email","Aktivér anden chance e-mail"
"Enable the methods API","Aktiver metode-API'en"
"Enabled","Aktiveret"
"Enabled Methods","Aktiverede metoder"
"Enabled Methods: %1","Aktiverede metoder: %1"
"Enabled Methods: None, Please enable the payment methods in your Mollie dashboard.","Aktiverede metoder: Ingen, venligst aktiver betalingsmetoderne i dit Mollie-dashboard."
"Encrypt payment details","Krypter betalingsoplysninger"
"EPS","EPS"
"Error While Fetching","Fejl under hentning"
"Error: Cloudflare appears to be blocking or redirecting the webhook endpoint (%1). Please configure Cloudflare to allow POST requests to the Mollie webhook URL. See <a href=""%2"" target=""_blank"">this wiki</a> for instructions.","Fejl: Cloudflare ser ud til at blokere eller omdirigere webhook-endpointet (%1). Konfigurer venligst Cloudflare til at tillade POST-anmodninger til Mollies webhook-URL. Se <a href=""%2"" target=""_blank"">denne wiki</a> for vejledning."
"Error: It looks like not all extension attributes are present. Make sure you run `bin/magento setup:di:compile`.","Fejl: Det ser ud til, at ikke alle udvidelsesattributter er til stede. Sørg for, at du kører `bin/magento setup:di:compile`."
"Error: not possible to create an online refund: %1","Fejl: det er ikke muligt at oprette en online refusion: %1"
"Error: PHP extension JSON is not enabled. Please make sure to enable ""json"" in your PHP configuration.","Fejl: PHP-udvidelsen JSON er ikke aktiveret. Sørg venligst for at aktivere ""json"" i din PHP-konfiguration."
"Error: The Apple Pay domain validation file could not be accessed.","Fejl: Domænevalideringsfilen for Apple Pay kunne ikke tilgås."
"Error: The Apple Pay domain validation file is empty.","Fejl: Domænevalideringsfilen for Apple Pay er tom."
"Error: The Apple Pay domain validation file is found but is not correct.","Fejl: Domænevalideringsfilen for Apple Pay er fundet, men er ikke korrekt."
"Error: The client requires PHP version >= %1, you have %2.","Fejl: Klienten kræver PHP version >= %1, du har %2."
"Error: The webhook endpoint returned a redirect (HTTP %1). This may cause webhook processing to fail. URL: %2","Fejl: Webhook-endpointet returnerede en omdirigering (HTTP %1). Dette kan medføre, at webhookbehandling mislykkes. URL: %2"
"Error: The webhook endpoint returned an unexpected response (HTTP 200). Please verify that the webhook URL is correct: %1","Fejl: Webhook-endpointet returnerede et uventet svar (HTTP 200). Bekræft venligst, at webhook-URL'en er korrekt: %1"
"Error: The webhook endpoint returned HTTP %1. Please verify that the webhook URL is accessible: %2","Fejl: Webhook-endpointet returnerede HTTP %1. Bekræft venligst, at webhook-URL'en er tilgængelig: %2"
"Error: Unable to reach the webhook endpoint: %1. Error: %2","Fejl: Kan ikke nå webhook-endpointet: %1. Fejl: %2"
"Error: Unable to retrieve the Apple Pay domain validation file from Mollie.","Fejl: Kan ikke hente Apple Pay-domænevalideringsfilen fra Mollie."
"Especially for developers you can enable the Debug mode. We recommend leaving this enabled.","Især for udviklere kan du aktivere fejlsøgningstilstanden. Vi anbefaler at lade denne være aktiveret."
"Expires","Udløber"
"Expires %1","Udløber %1"
"Expiry Date","Udløbsdato"
"Express Components","Express-komponenter"
"External","Ekstern"
"Failed to initialize product","Mislykkedes med at initialisere produktet"
"Fallback","Reserve"
"Fetch Status","Hent status"
"Fetching...","Henter..."
"First available Mollie method","Første tilgængelige Mollie-metode"
"Firstname","Fornavn"
"Fixed Fee","Fast gebyr"
"Fixed Fee and Percentage","Fast gebyr og procent"
"For Apple Pay the live API key is required, even when in test mode","Til Apple Pay kræves den aktive API-nøgle, selv i testtilstand"
"General","Generelt"
"Gift","Gave"
"Giftcard","Gavekort"
"Google Pay","Google Pay"
"Great, you are using the latest version.","Fantastisk, du bruger den nyeste version."
"Hours","Timer"
"iDEAL | Wero","iDEAL | Wero"
"If only one method is chosen, the selection screen is skipped and the customer is sent directly to the payment method.","Hvis kun én metode vælges, springes valgsiden over, og kunden sendes direkte til betalingsmetoden."
"in3","in3"
"Include discount in Surcharge calculation","Medtag rabat i tillægsberegningen"
"Include shipping in Surcharge calculation","Inkluder forsendelse i beregningen af tillægsgebyr"
"Increment ID","Inkrement ID"
"Install","Installer"
"Integration type","Integrationstype"
"Invalid form key. Please try again.","Ugyldig formularnøgle. Prøv venligst igen."
"Invalid payment id or quote id.","Ugyldigt betalings-ID eller tilbuds-ID."
"Invalid payment token","Ugyldigt betalingstoken"
"Invalid request.","Ugyldig anmodning."
"Invalid return from Mollie.","Ugyldig retur fra Mollie."
"Invalid return, missing order id.","Ugyldig retur, mangler ordre-id."
"Invalid token","Ugyldigt token"
"Invoicing & Surcharges","Fakturering og tillæg"
"Issuer List Style","Udstederliste stil"
"KBC/CBC","KBC/CBC"
"Klarna","Klarna"
"Language Payment Page","Sprog betalingsside"
"Last 100 debug log lines","Seneste 100 fejlsøgningsloglinjer"
"Last 100 error log records","Seneste 100 fejllogs filer"
"Lastname","Efternavn"
"Limit to the following method(s)","Begrænsninger til følgende metode(r)"
"List with images","Liste med billeder"
"Live","Live"
"Live API Key","Live API Nøgle"
"Live API-key: %1","Live API-nøgle: %1"
"Live API-key: Empty value","Live API-nøgle: Tom værdi"
"Live API-key: Should start with ""live_""","Live API-nøgle: Skal starte med ""live_"""
"Live API-key: Success!","Live API-nøgle: Succes!"
"Log is empty","Loggen er tom"
"Magento Gift Card","Magento Gavekort"
"Magento Gift Wrapping","Magento Gaveindpakning"
"mandate_id is required.","mandate_id er påkrævet."
"Manual capture","Manuel hævning"
"Mark as paid","Markér som betalt"
"Maximum Order Total","Maksimum ordrebeløb"
"MB Way","MB Way"
"Meal","Måltid"
"Minicart Button Style","Minikurv knap stil"
"Minicart Button Type","Minikurv knap type"
"Minimum Order Total","Minimum ordrebeløb"
"Missing ""payment_token"" input argument","Manglende inputparameter ""payment_token"""
"Mobile Pay","Mobile Pay"
"Modus","Tilstand"
"Mollie","Mollie"
"Mollie API client for PHP is not installed, for more information about this issue see our %1 page.","Mollie API-klienten til PHP er ikke installeret, for mere information om dette problem, se vores %1 side."
"Mollie API client for PHP is not installed, for more information about this issue see: %1","Mollie API-klienten til PHP er ikke installeret, for mere information om dette problem se: %1"
"Mollie API: %1","Mollie API: %1"
"Mollie Configuration","Mollie Konfiguration"
"Mollie ID","Mollie-ID"
"Mollie Payment Fee","Mollie betalingsgebyr"
"Mollie Payment Reminders","Mollie Betalingspåmindelser"
"Mollie Payment: queue consumer not configured","Mollie Payment: kø-forbruger er ikke konfigureret"
"Mollie PayPal ID","Mollie PayPal-ID"
"Mollie: Received a chargeback with an amount of %1","Mollie: Modtog en tilbageføring på et beløb af %1"
"Multibanco","Multibanco"
"MyBank","MyBank"
"Name on card","Navn på kort"
"New order email sent","Ny ordre e-mail sendt"
"No","Nej"
"No email address found for this payment.","Ingen e-mailadresse fundet for denne betaling."
"No info_buyRequest option found","Ingen info_buyRequest mulighed fundet"
"No metadata found for order %1","Ingen metadata fundet for ordre %1"
"No order found with token ""%1""","Ingen ordre fundet med token ""%1"""
"No order(s) found for transaction id %1","Ingen ordre(r) fundet for transaktions-id %1"
"No saved cards found.","Ingen gemte kort fundet."
"No transaction ID found for order %1","Intet transaktions-ID fundet for ordre %1"
"None","Ingen"
"Not active","Ikke aktiv"
"Not installed","Ikke installeret"
"Notified customer about invoice #%1","Informeret kunde om faktura #%1"
"ok","ok"
"On Authorize","Ved autorisation"
"On invoice","På faktura"
"On shipment","Ved forsendelse"
"On Shipment","Ved forsendelse"
"Only use this function if you want to integrate the Mollie extension with a PWA storefront.
                    More information can be found <a href=""https://github.com/mollie/magento2/wiki/PWA-integration"" target=""_blank"">here</a>.","Brug kun denne funktion, hvis du ønsker at integrere Mollie-udvidelsen med en PWA-webshop.
                    Mere information kan findes <a href=""https://github.com/mollie/magento2/wiki/PWA-integration"" target=""_blank"">her</a>."
"Order","Ordre"
"Order %1 has already transaction %1 linked to it. Skipping","Ordre %1 har allerede transaktion %1 tilknyttet. Springer over"
"Order ID does not match","Ordre-ID matcher ikke"
"Order Management","Ordrestyring"
"Order not found","Bestilling ikke fundet"
"Order uncanceled by webhook.","Ordren blev genoprettet af webhook."
"Other Mollie modules","Andre Mollie-moduler"
"Pay by Bank","Betal via bank"
"Payconiq","Payconiq"
"Payment canceled, please try again.","Betaling annulleret, venligst prøv igen."
"Payment cancelled, please try again.","Betalingen blev annulleret, prøv venligst igen."
"Payment Fee","Betalingsgebyr"
"Payment fee","Betalingsgebyr"
"Payment from Applicable Countries","Betaling fra gældende lande"
"Payment from Applicable Customer Groups","Betaling fra relevante kundegrupper"
"Payment from Specific Countries","Betaling fra specifikke lande"
"Payment Link / Admin Payment","Betalingslink / Admin Betaling"
"Payment Message / Link","Betalingsmeddelelse / Link"
"Payment Method not found","Betalingsmetode er ikke fundet"
"Payment Method To Use For Second Chance Payments","Betalingsmetode at bruge til anden chance betalingsmuligheder"
"Payment Methods","Betalingsmetoder"
"Payment not started","Betaling ikke påbegyndt"
"Payment Status","Betalingsstatus"
"Payment Surcharge","Betalingsgebyr"
"Payment Surcharge fixed amount","Fast beløb for betalingsgebyr"
"Payment Surcharge limit","Grænse for betalingsgebyr"
"Payment Surcharge percentage","Betalingsgebyr procentdel"
"Payment Surcharge Tax Class","Skattesatser for betalingsgebyr"
"PaymentToken with id ""%1"" does not exist.","Betalings Token med ID ""%1"" findes ikke."
"PayPal","PayPal"
"PayPal Reference","PayPal-reference"
"Paysafecard","Paysafecard"
"Pending","Afventer"
"Pending Orders Cron Job Batch Size","Batchstørrelse for cron-job til afventende ordrer"
"Pending Payment Reminders","Ventende betalingspåmindelser"
"PendingPaymentReminder with id ""%1"" does not exist.","PendingPaymentReminder med ID ""%1"" findes ikke."
"Percentage","Procent"
"Phone number ""%s"" is not valid","Telefonnummeret ""%s"" er ikke gyldigt"
"Place Order","Afgiv ordre"
"Plain","Simpel"
"Please double-check you are shipping the correct items.","Dobbelttjek venligst, at du afsender de korrekte varer."
"Please enter a company name.","Angiv venligst et firmanavn."
"Please finish the payment on the terminal.","Gennemfør venligst betalingen på terminalen."
"Please note: You are creating a partial shipment, but it's only possible to capture the payment once.","Bemærk: Du opretter en delvis forsendelse, men det er kun muligt at hæve betalingen én gang."
"Please select","Vælg venligst"
"Please ship order to capture Klarna payment","Send venligst bestillingen for at fuldføre Klarna-betalingen"
"Point Of Sale (POS)","Salgspunkt (POS)"
"Process transactions in the queue","Behandl transaktioner i køen"
"Product attribute","Produktattribut"
"Product not found","Produkt ikke fundet"
"Profile ID","Profil ID"
"Przelewy24","Przelewy24"
"PWA Storefront Integration","PWA Butik Integration"
"QR Code","QR-kode"
"Queue processing is enabled but ""mollie.transaction.processor"" is missing from your cron_consumers_runner/consumers whitelist in env.php. Webhooks will be enqueued but never processed, leaving orders stuck in pending_payment. Add ""mollie.transaction.processor"" to the whitelist, or disable queue processing under Stores > Configuration > Mollie > General.","Købehandling er aktiveret, men ""mollie.transaction.processor"" mangler på hvidlisten cron_consumers_runner/consumers i env.php. Webhooks vil blive sat i kø, men aldrig behandlet, og ordrer vil blive hængende i pending_payment. Tilføj ""mollie.transaction.processor"" til hvidlisten, eller deaktiver købehandling under Butikker > Konfiguration > Mollie > Generelt."
"Quote ID does not match the payment metadata. URL: %1, Metadata: %2","Tilbuds-ID stemmer ikke overens med betalingsmetadata. URL: %1, Metadata: %2"
"Redirect to cart","Omdiriger til kurv"
"Redirect to checkout (payment)","Omdiriger til kassen (betaling)"
"Redirect to checkout (shipping)","Omdiriger til kassen (forsendelse)"
"Redirect user when redirect fails","Omdiriger bruger, når omdirigering mislykkes"
"Refund for order %1","Refusion for ordre %1"
"Reload","Genindlæs"
"Remove saved card","Fjern gemt kort"
"Rent","Leje"
"Required parameter ""cart_id"" is missing","Den krævede parameter ""cart_id"" mangler"
"Retry","Prøv igen"
"Riverty","Riverty"
"Run Self-test","Kør selvtest"
"Satispay","Satispay"
"Save Config","Gem konfiguration"
"Save your card for faster checkout","Gem dit kort for hurtigere betaling"
"Saved cards","Gemte kort"
"Saved cards are not enabled.","Gemte kort er ikke aktiveret."
"Second Chance Email","Anden chance e-mail"
"Second Chance Email Delay","Forsinkelse af anden chance e-mail"
"Second Chance Email Template","Skabelon til e-mail for anden chance"
"Select Bank","Vælg bank"
"Select Giftcard","Vælg gavekort"
"Select Terminal","Vælg terminal"
"Self Test","Selvtest"
"Self-test","Selvtest"
"Send an e-mail to customers with a failed or unfinished payment to give them a second chance on finishing the payment through the PaymentLink and revive their order.<br>You can either send these payment reminders manually or activate the e-mail fully automated.","Send en e-mail til kunder med en mislykket eller ufuldstændig betaling for at give dem en ny chance for at afslutte betalingen via PaymentLink og genoplive deres ordre.<br>Du kan enten sende disse betalingspåmindelser manuelt eller aktivere e-mailen fuldt automatisk."
"Send BCC to","Send BCC til"
"Send Invoice Email","Send faktura e-mail"
"Send Invoice Email For Klarna Orders","Send faktura-e-mail for Klarna-ordrer"
"Send now","Send nu"
"Send Payment Reminder","Send betalingspåmindelse"
"Sent","Afsendt"
"Sent Payment Reminders","Sendte betalingspåmindelser"
"SentPaymentReminder with id ""%1"" does not exist.","SentPaymentReminder med id ""%1"" findes ikke."
"SEPA Direct Debit","SEPA Direct Debit"
"Set the order status before the customer is redirected to Payment Gateway","Indstil bestillingsstatus før kunden bliver omdirigeret til betalingsportalen"
"Set the order status for Completed Payments","Indstil bestillingsstatus for gennemførte betalinger"
"Set to yes to send the invoice email to the customer after the invoice is created, when paid with Klarna.","Sæt til ja for at sende faktura-e-mailen til kunden, efter fakturaen er oprettet, ved betaling med Klarna."
"Set to yes to send the invoice email to the customer after the invoice is created.<br><strong>Note:</strong> Klarna has an extra option for this.","Sæt til ja for at sende faktura-e-mailen til kunden, efter fakturaen er oprettet.<br><strong>Bemærk:</strong> Klarna har en ekstra mulighed for dette."
"Setting the default method does not work when the One Step Checkout extension is enabled. Please see Sales -> OneStepCheckout -> Payment method defaults for the same effect.","Opsætning af standardmetoden fungerer ikke, når One Step Checkout-udvidelsen er aktiveret. Se venligst Salg -> OneStepCheckout -> Standard betalingsmetoder for samme effekt."
"Settings","Indstillinger"
"Shipping Discount","Forsendelsesrabat"
"Show Icons","Vis ikoner"
"Sofort","Sofort"
"Something went wrong while processing your order. Please try again later.","Noget gik galt under behandlingen af din ordre. Prøv venligst igen senere."
"Something went wrong while removing the saved card.","Noget gik galt under fjernelsen af det gemte kort."
"Something went wrong while trying to redirect you to Mollie. Please try again later.","Noget gik galt under forsøget på at videresende dig til Mollie. Prøv venligst igen senere."
"Sort Order","Sorteringsrækkefølge"
"Status After Creation","Status efter oprettelse"
"Status Pending","Status Afventer"
"Status Processing","Status behandles"
"Statuses","Statusser"
"Store Credit","Butikskredit"
"Store Locale","Butikslokalisering"
"Subscribe","Tilmeld"
"Success: JSON is enabled.","Succes: JSON er aktiveret."
"Success: PHP version: %1.","Succes: PHP version: %1."
"Success: The Apple Pay domain validation file is found and is correct.","Succes: Domænevalideringsfilen for Apple Pay er fundet og er korrekt."
"Success: The webhook endpoint is reachable.","Succes: Webhook-endpointet er tilgængeligt."
"Successfully captured amount of %1.","Beløbet på %1 er hævet."
"Support","Support"
"Swish","Swish"
"Test","Test"
"Test API Key","Test API Nøgle"
"Test API-key: %1","Test API-nøgle: %1"
"Test API-key: Empty value","Test API-nøgle: Tom værdi"
"Test API-key: Should start with ""test_""","Test API-nøgle: Bør starte med ""test_"""
"Test API-key: Success!","Test API-nøgle: Succes!"
"Test Apikey","Test API-nøgle"
"Thank you for shopping at %store_name.","Tak for dit køb hos %store_name."
"The %1 module is not present in the Hyva Themes configuration file. Please run the command `bin/magento hyva:modules:config:generate` to generate the file.","Modulet %1 er ikke til stede i Hyva Themes-konfigurationsfilen. Kør venligst kommandoen `bin/magento hyva:modules:config:generate` for at generere filen."
"The <a href=""https://github.com/mollie/magento2-hyva-compatibility"" target=""_blank"">Mollie Hyvä Compatibility</a> module is not installed. Please install this module to use Mollie with the Hyvä Theme.","Modulet <a href=""https://github.com/mollie/magento2-hyva-compatibility"" target=""_blank"">Mollie Hyvä Compatibility</a> er ikke installeret. Installer venligst dette modul for at bruge Mollie med Hyvä-temaet."
"The current customer is not authorized.","Den aktuelle kunde er ikke autoriseret."
"The current user cannot perform operations on cart ""%masked_cart_id""","Den nuværende bruger kan ikke udføre handlinger på kurv ""%masked_cart_id"""
"The current value starts with <strong>%1</strong> and ends on <strong>%2</strong>","Den nuværende værdi starter med <strong>%1</strong> og slutter med <strong>%2</strong>"
"The description to be used for this transaction. These variables are available:<br><br><strong>{ordernumber}</strong>: The order number for this transaction.<br><strong>{storename}</strong>: The name of the store.<br><strong>{customerid}</strong>: The ID of the customer. Is empty when the customer is a guest.","Den beskrivelse, der skal bruges til denne transaktion. Følgende variabler er tilgængelige:<br><br><strong>{ordernumber}</strong>: Ordrenummeret for denne transaktion.<br><strong>{storename}</strong>: Butikkens navn.<br><strong>{customerid}</strong>: Kundens ID. Er tom, når kunden er gæst."
"The following method(s) are disabled in the Mollie Dashboard. They won't be available in the checkout.","Følgende metode(r) er deaktiveret i Mollie-dashboardet. De vil ikke være tilgængelige i betalingsprocessen."
"The Hyva Themes configuration file is missing. Please run the command `bin/magento hyva:modules:config:generate` to generate the file.","Hyva Themes-konfigurationsfilen mangler. Kør venligst kommandoen `bin/magento hyva:modules:config:generate` for at generere filen."
"The Hyva Themes configuration file is not a valid JSON file. Please run the command `bin/magento hyva:modules:config:generate` to generate the file.","Hyva Themes-konfigurationsfilen er ikke en gyldig JSON-fil. Kør venligst kommandoen `bin/magento hyva:modules:config:generate` for at generere filen."
"The latest status from Mollie has been retrieved","Den seneste status fra Mollie er hentet"
"The order was canceled","Ordren blev annulleret"
"The order was canceled, reason: payment %1","Ordren blev annulleret, årsag: betaling %1"
"The orders have different currencies (%1)","Ordrerne har forskellige valutaer (%1)"
"The payment reminder email was successfully send","E-mail med betalingspåmindelse blev sendt"
"The payment reminder for %1 order(s) has been sent","Betalingspåmindelsen for %1 ordre(r) er sendt"
"The payment reminder for order #%1 has been sent","Betalingspåmindelsen for ordre #%1 er sendt"
"The payment reminder has been removed","Betalingspåmindelsen er blevet fjernet"
"The payment token %1 does not exists","Betalingstoken %1 findes ikke"
"The payment token exists but does not have a order connected.","Betalingstokenet eksisterer, men har ingen tilknyttet ordre."
