"Could not save the Mollie customer: %1","Neizdevās saglabāt Mollie klientu: %1"
"Could not save the paymentToken: %1","Neizdevās saglabāt maksājuma pilnvaru: %1"
"Could not save the pendingPaymentReminder: %1","Neizdevās saglabāt pendingPaymentReminder: %1"
"Could not save the saved card consent: %1","Neizdevās saglabāt kartes saglabāšanas piekrišanu: %1"
"Could not save the sentPaymentReminder: %1","Neizdevās saglabāt nosūtīto maksājuma atgādinājumu: %1"
"Could not save the tracking record: %1","Neizdevās saglabāt izsekošanas ierakstu: %1"
"Could not save the transactionToOrder: %1","Neizdevās saglabāt transactionToOrder: %1"
"Create a Mollie Payment link and add this to the order email.","Izveidojiet Mollie maksājuma saiti un pievienojiet to pasūtījuma e-pastam."
"Create invoice on successful payment","Izveidot rēķinu pēc veiksmīga maksājuma"
"Created Mollie Checkout Url","Izveidots Mollie norēķinu URL"
"Credit Card","Kredītkarte"
"Current Status: Loading...","Pašreizējais statuss: Ielādē..."
"Custom attribute","Pasirinktinė atributika"
"Custom payment link url","Pielāgota maksājuma saites URL"
"Custom return url","Pielāgots atgriešanas URL"
"Custom URL","Pielāgots URL"
"Custom webhook url","Individualus webhook Url"
"Customer not found.","Klients nav atrasts."
"Customer redirected to Mollie","Klients novirzīts uz Mollie"
"Customer with id ""%1"" does not exist.","Klients ar id ""%1"" nepastāv."
"CVC/CVV","CVC/CVV"
"Date of Birth is not enabled in the customer address settings. This is required for IN3. Please enable this in Stores > Configuration > Customers > Customer Configuration > Name and Address Options > Show Date of Birth. Please be also aware that this needs to be available in the checkout.","Dzimšanas datums nav iespējots klienta adreses iestatījumos. Tas ir nepieciešams IN3. Lūdzu, iespējojiet to sadaļā Veikali > Konfigurācija > Klienti > Klientu konfigurācija > Vārda un adreses opcijas > Rādīt dzimšanas datumu. Ņemiet vērā, ka šim laukam ir jābūt pieejamam arī norēķinu lapā."
"Days","Dienas"
"Days to expire","Dienas līdz termiņam"
"Dear %name,","Cienījamais(-ā) %name,"
"Debug","Atkļūdošana"
"Debug & Logging","Derinimas ir registravimas"
"Debug requests","Atkļūdošanas pieprasījumi"
"Default selected method","Numatytasis pasirinktas metodas"
"Delete","Dzēst"
"Delete items","Dzēst vienumus"
"Description","Apraksts"
"Detected enabled GeoIP module(s): %1. GeoIP modules can interfere with Mollie webhook processing by redirecting or rewriting requests based on the visitor's IP. Please exclude the Mollie webhook URL and return URL from any GeoIP redirect or store-switch logic.","Atklāti iespējoti GeoIP moduļi: %1. GeoIP moduļi var traucēt Mollie tīmekļa āķa apstrādei, novirzot vai pārrakstot pieprasījumus, pamatojoties uz apmeklētāja IP adresi. Lūdzu, izslēdziet Mollie tīmekļa āķa URL un atgriešanās URL no jebkuras GeoIP novirzīšanas vai veikala maiņas loģikas."
"Developer Settings","Izstrādātāja iestatījumi"
"Direct","Tiešais"
"Disabled","Atspējots"
"Documentation","Dokumentācija"
"Don't show issuer list","Nerādīt izsniedzēju sarakstu"
"Donate","Ziedot"
"Download","Lejupielādēt"
"Download as .txt file","Lejupielādēt kā .txt failu"
"Download debug information","Lejupielādēt atkļūdošanas informāciju"
"Dropdown","Nolaižamā izvēlne"
"Due Days","Apmaksas termiņš"
"E-mail","E-pasts"
"Eco","Eko"
"Enable Button in minicart","Iespējot pogu mini grozā"
"Enable Button on Product Page","Aktivizēt pogu produkta lapā"
"Enable Pending Orders Cron Job","Iespējot neapstiprināto pasūtījumu cron uzdevumu"
"Enable saved cards","Iespējot saglabātās kartes"
"Enable Second Chance Email","Antroji galimybė el. paštu"
"Enable the methods API","Iespējot metožu API"
"Enabled","Iespējots"
"Enabled Methods","Iespējotās metodes"
"Enabled Methods: %1","Iespējotās metodes: %1"
"Enabled Methods: None, Please enable the payment methods in your Mollie dashboard.","Aktivizētās metodes: nav, lūdzu aktivizējiet maksājumu metodes savā Mollie informācijas panelī."
"Encrypt payment details","Šifrēt maksājuma informāciju"
"EPS","EPS"
"Error While Fetching","Kļūda ielādē"
"Error: Cloudflare appears to be blocking or redirecting the webhook endpoint (%1). Please configure Cloudflare to allow POST requests to the Mollie webhook URL. See <a href=""%2"" target=""_blank"">this wiki</a> for instructions.","Kļūda: Cloudflare šķiet, ka bloķē vai novirza tīmekļa āķa galapunktu (%1). Lūdzu, konfigurējiet Cloudflare, lai atļautu POST pieprasījumus uz Mollie tīmekļa āķa URL. Skatiet <a href=""%2"" target=""_blank"">šo wiki</a> norādījumiem."
"Error: It looks like not all extension attributes are present. Make sure you run `bin/magento setup:di:compile`.","Kļūda: šķiet, ka nav visi paplašinājuma atribūti. Pārliecinieties, ka palaidat `bin/magento setup:di:compile`."
"Error: not possible to create an online refund: %1","Klaida: nepavyko sukurti internetinio grąžinimo: %1"
"Error: PHP extension JSON is not enabled. Please make sure to enable ""json"" in your PHP configuration.","Kļūda: PHP paplašinājums JSON nav iespējots. Lūdzu, pārliecinieties, ka ""json"" ir iespējots jūsu PHP konfigurācijā."
"Error: The Apple Pay domain validation file could not be accessed.","Kļūda: Apple Pay domēna validācijas failam nevar piekļūt."
"Error: The Apple Pay domain validation file is empty.","Kļūda: Apple Pay domēna validācijas fails ir tukšs."
"Error: The Apple Pay domain validation file is found but is not correct.","Kļūda: Apple Pay domēna validācijas fails ir atrasts, bet nav pareizs."
"Error: The client requires PHP version >= %1, you have %2.","Kļūda: klientam nepieciešama PHP versija >= %1, jums ir %2."
"Error: The webhook endpoint returned a redirect (HTTP %1). This may cause webhook processing to fail. URL: %2","Kļūda: Tīmekļa āķa galapunkts atgrieza novirzīšanu (HTTP %1). Tas var izraisīt tīmekļa āķa apstrādes kļūmi. URL: %2"
"Error: The webhook endpoint returned an unexpected response (HTTP 200). Please verify that the webhook URL is correct: %1","Kļūda: Tīmekļa āķa galapunkts atgrieza negaidītu atbildi (HTTP 200). Lūdzu, pārliecinieties, ka tīmekļa āķa URL ir pareizs: %1"
"Error: The webhook endpoint returned HTTP %1. Please verify that the webhook URL is accessible: %2","Kļūda: Tīmekļa āķa galapunkts atgrieza HTTP %1. Lūdzu, pārliecinieties, ka tīmekļa āķa URL ir pieejams: %2"
"Error: Unable to reach the webhook endpoint: %1. Error: %2","Kļūda: Nevar sasniegt tīmekļa āķa galapunktu: %1. Kļūda: %2"
"Error: Unable to retrieve the Apple Pay domain validation file from Mollie.","Kļūda: Nevar iegūt Apple Pay domēna validācijas failu no Mollie."
"Especially for developers you can enable the Debug mode. We recommend leaving this enabled.","Īpaši izstrādātājiem var iespējot atkļūdošanas režīmu. Iesakām to atstāt iespējotu."
"Expires","Beidzas"
"Expires %1","Beidzas %1"
"Expiry Date","Derīguma datums"
"Express Components","Express Components"
"External","Ārējs"
"Failed to initialize product","Neizdevās inicializēt produktu"
"Fallback","Rezerves variants"
"Fetch Status","Gauti statusą"
"Fetching...","Ielādē..."
"First available Mollie method","Pirmā pieejamā Mollie metode"
"Firstname","Vārds"
"Fixed Fee","Fiksēta maksa"
"Fixed Fee and Percentage","Fiksēta maksa un procenti"
"For Apple Pay the live API key is required, even when in test mode","Apple Pay ir nepieciešama dzīvā API atslēga pat testa režīmā"
"General","Vispārīgi"
"Gift","Dāvana"
"Giftcard","Dāvanu karte"
"Google Pay","Google Pay"
"Great, you are using the latest version.","Lieliski, jūs izmantojat jaunāko versiju."
"Hours","Stundas"
"iDEAL | Wero","iDEAL | Wero"
"If only one method is chosen, the selection screen is skipped and the customer is sent directly to the payment method.","Ja izvēlēta tikai viena metode, atlases ekrāns tiek izlaists un klients tiek nosūtīts tieši uz maksājuma metodi."
"in3","in3"
"Include discount in Surcharge calculation","Iekļaut atlaidi piemaksas aprēķinā"
"Include shipping in Surcharge calculation","Iekļaut piegādi piemaksas aprēķinā"
"Increment ID","Inkremento ID"
"Install","Instalēt"
"Integration type","Integrācijas veids"
"Invalid form key. Please try again.","Nepareiza formas atslēga. Lūdzu, mēģiniet vēlreiz."
"Invalid payment id or quote id.","Nepareizs maksājuma ID vai piedāvājuma ID."
"Invalid payment token","Nepareizs maksājuma marķieris"
"Invalid request.","Nepareizs pieprasījums."
"Invalid return from Mollie.","Nederīga atgriešana no Mollie."
"Invalid return, missing order id.","Nederīga atgriešana, trūkst pasūtījuma ID."
"Invalid token","Nepareizs marķieris"
"Invoicing & Surcharges","Rēķinu izrakstīšana un piemaksas"
"Issuer List Style","Izsniedzēju saraksta stils"
"KBC/CBC","KBC/CBC"
"Klarna","Klarna"
"Language Payment Page","Maksājumu lapas valoda"
"Last 100 debug log lines","Paskutinės 100 diagnostikos žurnalo eilutės"
"Last 100 error log records","Paskutiniai 100 klaidų įrašai"
"Lastname","Uzvārds"
"Limit to the following method(s)","Apriboti iki šių metodų"
"List with images","Saraksts ar attēliem"
"Live","Veikiantis"
"Live API Key","Tiešsaistes API atslēga"
"Live API-key: %1","Tiešsaistes API atslēga: %1"
"Live API-key: Empty value","Tiešsaistes API atslēga: tukša vērtība"
"Live API-key: Should start with ""live_""","Aktyvus API-raktas: Turėtų prasidėti nuo ""live_"""
"Live API-key: Success!","Aktyvus API-raktas: Sėkmingai!"
"Log is empty","Žurnāls ir tukšs"
"Magento Gift Card","Magento Dovanų Kortelė"
"Magento Gift Wrapping","Magento Dovanų Įvyniojimas"
"mandate_id is required.","mandate_id ir obligāts."
"Manual capture","Manuāla iekasēšana"
"Mark as paid","Atzīmēt kā apmaksātu"
"Maximum Order Total","Maksimālā pasūtījuma summa"
"MB Way","MB Way"
"Meal","Patiekalas"
"Minicart Button Style","Mini groza pogas stils"
"Minicart Button Type","Mini groza pogas veids"
"Minimum Order Total","Minimālā pasūtījuma summa"
"Missing ""payment_token"" input argument","Trūkst ievades arguments ""payment_token"""
"Mobile Pay","Mobile Pay"
"Modus","Režīms"
"Mollie","Mollie"
"Mollie API client for PHP is not installed, for more information about this issue see our %1 page.","Mollie API klients PHP nav instalēts, lai iegūtu plašāku informāciju, skatiet mūsu %1 lapu."
"Mollie API client for PHP is not installed, for more information about this issue see: %1","Mollie API klients PHP nav instalēts, lai iegūtu plašāku informāciju, skatiet: %1"
"Mollie API: %1","Mollie API: %1"
"Mollie Configuration","Mollie konfigurācija"
"Mollie ID","Mollie ID"
"Mollie Payment Fee","Mollie paslaugos mokestis"
"Mollie Payment Reminders","Mollie maksājumu atgādinājumi"
"Mollie Payment: queue consumer not configured","Mollie Payment: rindas patērētājs nav konfigurēts"
"Mollie PayPal ID","Mollie PayPal ID"
"Mollie: Received a chargeback with an amount of %1","Mollie: Saņemts atmaksas pieprasījums par summu %1"
"Multibanco","Multibanco"
"MyBank","MyBank"
"Name on card","Vārds uz kartes"
"New order email sent","Jaunā pasūtījuma e-pasts nosūtīts"
"No","Nē"
"No email address found for this payment.","Šim maksājumam nav atrasta e-pasta adrese."
"No info_buyRequest option found","Nav atrasta opcija info_buyRequest"
"No metadata found for order %1","Nav atrasti metadati pasūtījumam %1"
"No order found with token ""%1""","Nav atrasts pasūtījums ar pilnvaru ""%1"""
"No order(s) found for transaction id %1","Nav atrasts(-i) pasūtījums(-i) darījuma ID %1"
"No saved cards found.","Nav atrastas saglabātās kartes."
"No transaction ID found for order %1","Pasūtījumam %1 nav atrasts darījuma ID"
"None","Nav"
"Not active","Nav aktīvs"
"Not installed","Nav instalēts"
"Notified customer about invoice #%1","Klients informēts par rēķinu #%1"
"ok","labi"
"On Authorize","Autorizuojant"
"On invoice","Pēc rēķina"
"On shipment","Pēc nosūtīšanas"
"On Shipment","Nosūtot"
"Only use this function if you want to integrate the Mollie extension with a PWA storefront.
                    More information can be found <a href=""https://github.com/mollie/magento2/wiki/PWA-integration"" target=""_blank"">here</a>.","Izmantojiet šo funkciju tikai tad, ja vēlaties integrēt Mollie paplašinājumu ar PWA veikala frontendu.
                    Papildinformācija pieejama <a href=""https://github.com/mollie/magento2/wiki/PWA-integration"" target=""_blank"">šeit</a>."
"Order","Pasūtījums"
"Order %1 has already transaction %1 linked to it. Skipping","Pasūtījumam %1 jau ir piesaistīts darījums %1. Izlaižam."
"Order ID does not match","Pasūtījuma ID nesakrīt"
"Order Management","Pasūtījumu pārvaldība"
"Order not found","Pasūtījums nav atrasts"
"Order uncanceled by webhook.","Užsakymas atšauktas per webhook."
"Other Mollie modules","Citi Mollie moduļi"
"Pay by Bank","Maksāt ar banku"
"Payconiq","Payconiq"
"Payment canceled, please try again.","Maksājums atcelts, lūdzu, mēģiniet vēlreiz."
"Payment cancelled, please try again.","Maksājums atcelts, lūdzu, mēģiniet vēlreiz."
"Payment Fee","Maksājuma maksa"
"Payment fee","Maksājuma maksa"
"Payment from Applicable Countries","Mokėjimas iš taikomų šalių"
"Payment from Applicable Customer Groups","Maksājums no attiecīgajām klientu grupām"
"Payment from Specific Countries","Mokėjimas iš taikomų šalių"
"Payment Link / Admin Payment","Maksājuma saite / Administratora maksājums"
"Payment Message / Link","Maksājuma ziņojums / Saite"
"Payment Method not found","Maksājuma metode nav atrasta"
"Payment Method To Use For Second Chance Payments","Maksājuma metode, ko izmantot otrās iespējas maksājumiem"
"Payment Methods","Maksājuma metodes"
"Payment not started","Maksājums nav uzsākts"
"Payment Status","Maksājuma statuss"
"Payment Surcharge","Maksājuma piemaksa"
"Payment Surcharge fixed amount","Fiksēta maksājuma piemaksa"
"Payment Surcharge limit","Maksājuma piemaksas limits"
"Payment Surcharge percentage","Procentuālā maksājuma piemaksa"
"Payment Surcharge Tax Class","Maksājuma piemaksas nodokļu klase"
"PaymentToken with id ""%1"" does not exist.","PaymentToken ar ID ""%1"" neeksistē."
"PayPal","PayPal"
"PayPal Reference","PayPal atsauce"
"Paysafecard","Paysafecard"
"Pending","Gaida"
"Pending Orders Cron Job Batch Size","Neapstiprināto pasūtījumu cron uzdevuma paketes izmērs"
"Pending Payment Reminders","Gaidošie maksājuma atgādinājumi"
"PendingPaymentReminder with id ""%1"" does not exist.","PendingPaymentReminder ar ID ""%1"" neeksistē."
"Percentage","Procenti"
"Phone number ""%s"" is not valid","Tālruņa numurs ""%s"" nav derīgs"
"Place Order","Veikt pasūtījumu"
"Plain","Vienkāršs"
"Please double-check you are shipping the correct items.","Lūdzu, pārbaudiet, vai sūtāt pareizās preces."
"Please enter a company name.","Lūdzu, ievadiet uzņēmuma nosaukumu."
"Please finish the payment on the terminal.","Lūdzu, pabeidziet maksājumu terminālī."
"Please note: You are creating a partial shipment, but it's only possible to capture the payment once.","Lūdzu, ņemiet vērā: jūs veidojat daļēju sūtījumu, taču maksājumu ir iespējams iekasēt tikai vienu reizi."
"Please select","Lūdzu izvēlieties"
"Please ship order to capture Klarna payment","Lūdzu nosūtiet pasūtījumu, lai iekasētu Klarna maksājumu"
"Point Of Sale (POS)","Atsiskaitymo vieta (POS)"
"Process transactions in the queue","Apstrādāt darījumus rindā"
"Product attribute","Produkta atribūts"
"Product not found","Produkts nav atrasts"
"Profile ID","Profila ID"
"Przelewy24","Przelewy24"
"PWA Storefront Integration","PWA veikala integrācija"
"QR Code","QR kods"
"Queue processing is enabled but ""mollie.transaction.processor"" is missing from your cron_consumers_runner/consumers whitelist in env.php. Webhooks will be enqueued but never processed, leaving orders stuck in pending_payment. Add ""mollie.transaction.processor"" to the whitelist, or disable queue processing under Stores > Configuration > Mollie > General.","Rindas apstrāde ir iespējota, bet ""mollie.transaction.processor"" trūkst no cron_consumers_runner/consumers baltā saraksta env.php. Tīmekļa āķi tiks ievietoti rindā, bet nekad netiks apstrādāti, un pasūtījumi paliks iestrēguši pending_payment statusā. Pievienojiet ""mollie.transaction.processor"" baltajam sarakstam vai atspējojiet rindas apstrādi sadaļā Veikali > Konfigurācija > Mollie > Vispārīgi."
"Quote ID does not match the payment metadata. URL: %1, Metadata: %2","Piedāvājuma ID neatbilst maksājuma metadatiem. URL: %1, Metadati: %2"
"Redirect to cart","Novirzīt uz grozu"
"Redirect to checkout (payment)","Novirzīt uz norēķiniem (maksājums)"
"Redirect to checkout (shipping)","Novirzīt uz norēķiniem (piegāde)"
"Redirect user when redirect fails","Novirzīt lietotāju, ja novirzīšana neizdodas"
"Refund for order %1","Atmaksa par pasūtījumu %1"
"Reload","Pārlādēt"
"Remove saved card","Noņemt saglabāto karti"
"Rent","Nuoma"
"Required parameter ""cart_id"" is missing","Trūkst obligātais parametrs ""cart_id"""
"Retry","Mēģināt vēlreiz"
"Riverty","Riverty"
"Run Self-test","Palaist pašpārbaudi"
"Satispay","Satispay"
"Save Config","Saglabāt konfigurāciju"
"Save your card for faster checkout","Saglabājiet savu karti ātrākai norēķināšanai"
"Saved cards","Saglabātās kartes"
"Saved cards are not enabled.","Saglabātās kartes nav iespējotas."
"Second Chance Email","Antroji galimybė el. paštu"
"Second Chance Email Delay","Antrojo šanso el. pašto vėlavimas"
"Second Chance Email Template","Kito šanso el. pašto šablonas"
"Select Bank","Atlasīt banku"
"Select Giftcard","Atlasīt dāvanu karti"
"Select Terminal","Izvēlēties termināli"
"Self Test","Savitikra"
"Self-test","Savitikra"
"Send an e-mail to customers with a failed or unfinished payment to give them a second chance on finishing the payment through the PaymentLink and revive their order.<br>You can either send these payment reminders manually or activate the e-mail fully automated.","Nosūtiet e-pastu klientiem ar neveiksmīgu vai nepabeigtu maksājumu, lai dotu viņiem otru iespēju pabeigt maksājumu caur PaymentLink un atjaunotu viņu pasūtījumu.<br>Jūs varat nosūtīt šos maksājumu atgādinājumus manuāli vai aktivizēt e-pastu pilnībā automatizēti."
"Send BCC to","Sūtīt BCC uz"
"Send Invoice Email","Nosūtīt rēķina e-pastu"
"Send Invoice Email For Klarna Orders","Sūtīt rēķina e-pastu Klarna pasūtījumiem"
"Send now","Nosūtīt tagad"
"Send Payment Reminder","Nosūtīt maksājuma atgādinājumu"
"Sent","Nosūtīts"
"Sent Payment Reminders","Nosūtītie maksājumu atgādinājumi"
"SentPaymentReminder with id ""%1"" does not exist.","SentPaymentReminder ar id ""%1"" nepastāv."
"SEPA Direct Debit","SEPA tiešais debets"
"Set the order status before the customer is redirected to Payment Gateway","Iestatiet pasūtījuma statusu pirms klienta novirzīšanas uz maksājumu vārteju"
"Set the order status for Completed Payments","Iestatiet pasūtījuma statusu pabeigtiem maksājumiem"
"Set to yes to send the invoice email to the customer after the invoice is created, when paid with Klarna.","Iestatiet uz jā, lai nosūtītu klientam rēķina e-pastu pēc rēķina izveidošanas, ja apmaksa veikta ar Klarna."
"Set to yes to send the invoice email to the customer after the invoice is created.<br><strong>Note:</strong> Klarna has an extra option for this.","Iestatiet uz jā, lai nosūtītu klientam rēķina e-pastu pēc rēķina izveidošanas.<br><strong>Piezīme:</strong> Klarna šim nolūkam ir papildu opcija."
"Setting the default method does not work when the One Step Checkout extension is enabled. Please see Sales -> OneStepCheckout -> Payment method defaults for the same effect.","Noklusējuma metodes iestatīšana nedarbojas, ja ir iespējots One Step Checkout paplašinājums. Lūdzu skatiet Pārdošana -> OneStepCheckout -> Maksājuma metodes noklusējumi tādam pašam efektam."
"Settings","Iestatījumi"
"Shipping Discount","Piegādes atlaide"
"Show Icons","Rādīt ikonas"
"Sofort","Sofort"
"Something went wrong while processing your order. Please try again later.","Pasūtījuma apstrādes laikā radās kļūda. Lūdzu, mēģiniet vēlreiz vēlāk."
"Something went wrong while removing the saved card.","Saglabātās kartes noņemšanas laikā radās kļūda."
"Something went wrong while trying to redirect you to Mollie. Please try again later.","Mēģinot jūs novirzīt uz Mollie, radās kļūda. Lūdzu, mēģiniet vēlreiz vēlāk."
"Sort Order","Kārtošanas secība"
"Status After Creation","Statuss pēc izveides"
"Status Pending","Statuss: gaida"
"Status Processing","Statusas apdorojamas"
"Statuses","Statusai"
"Store Credit","Veikala kredīts"
"Store Locale","Parduotuvės lokalė"
"Subscribe","Abonēt"
"Success: JSON is enabled.","Veiksmīgi: JSON ir iespējots."
"Success: PHP version: %1.","Sėkmė: PHP versija: %1."
"Success: The Apple Pay domain validation file is found and is correct.","Veiksmīgi: Apple Pay domēna validācijas fails ir atrasts un ir pareizs."
"Success: The webhook endpoint is reachable.","Veiksmīgi: Tīmekļa āķa galapunkts ir pieejams."
"Successfully captured amount of %1.","Veiksmīgi iekasēta summa %1."
"Support","Atbalsts"
"Swish","Swish"
"Test","Tests"
"Test API Key","Testa API atslēga"
"Test API-key: %1","Test API-raktas: %1"
"Test API-key: Empty value","Testo API-raktas: Laukas tuščias"
"Test API-key: Should start with ""test_""","Test API-raktas: Turėtų prasidėti nuo ""test_"""
"Test API-key: Success!","Test API-raktas: Sėkmingai!"
"Test Apikey","Išbandyti API raktą"
"Thank you for shopping at %store_name.","Paldies par iepirkšanos %store_name."
