"An authorized payment is a guaranteed amount, yet authorizations are generally not meant to remain open for a longer period. The exact allowed authorization for %1 is <strong>%2</strong>","Heimild fyrir greiðslu er tryggð upphæð, en heimildir eru almennt ekki ætlaðar til að vera opnar í langan tíma. Nákvæmt heimildargluggi fyrir %1 er <strong>%2</strong>"
"An authorized payment is a guaranteed amount, yet authorizations are generally not meant to remain open for a longer period. The exact allowed authorization window depends on the type of card your customer used.","Heimild fyrir greiðslu er tryggð upphæð, en heimildir eru almennt ekki ætlaðar til að vera opnar í langan tíma. Nákvæmt heimildartímabil fer eftir tegund korts sem viðskiptavinurinn notaði."
"Anonymize debug requests","Nafnleysa villuleitarbeiðnir"
"API Details","API Upplýsingar"
"Api key not found","Api lykill fannst ekki"
"ApiKeyFallback with id ""%1"" does not exist.","ApiKeyFallback með id ""%1"" er ekki til."
"Apple Pay","Apple Pay"
"Apple Pay Direct","Apple Pay Direct"
"Are you sure you want to delete selected items?","Ertu viss um að þú viljir eyða völdum atriðum?"
"Are you sure you want to do this? This will cancel the current order and create a new one that is marked as payed.","Ertu viss um að þú viljir halda áfram? Þetta mun hætta við núverandi pöntun og búa til nýja sem er merkt sem greidd."
"Are you sure you want to remove this saved card?","Ertu viss um að þú viljir fjarlægja þetta vistuð kort?"
"Autocapture","Sjálfvirk innheimta"
"Autodetect","Sjálfvirk uppgötvun"
"Automatically Send Second Chance Emails","Sjálfvirkt senda seinni tilraunarpóstinn"
"Bancomat Pay","Bancomat Pay"
"Bancontact","Bancontact"
"Banktransfer","Millifærsla"
"Belfius","Belfius"
"Billie","Billie"
"Bizum","Bizum"
"Black","Svart"
"Blik","Blik"
"Book","Bók"
"Branding","Merki"
"Buy","Kaupa"
"Buy Now Button Style","Kaupa núna takkastíll"
"Buy Now Button Type","Kaupa núna takkategund"
"Cancel order on checkout return","Hætta við pöntun við endurkomu frá greiðslu"
"Cancel order when connection fails","Hætta við pöntun þegar tenging misheppnast"
"Canceled because an error occurred while redirecting the customer to Mollie","Hætt var við greiðslu vegna villu sem kom upp við umbeiningu viðskiptavinar til Mollie"
"Capture Before","Innheimta fyrir"
"Capture delay","Töf á innheimtu"
"Capture delay unit","Eining töfar á innheimtu"
"Capture expiration window","Gildistímabil innheimtu"
"Capture for order %1","Innheimta fyrir pöntun %1"
"Capture method","Innheimtuaðferð"
"Card","Kort"
"Card ending in %1","Kort sem endar á %1"
"Card Number","Kortanúmer"
"Category","Flokkur"
"Check for latest versions","Skoða nýjustu útgáfurnar"
"Check last 100 debug log records","Skoða síðustu 100 aflúsunaratvik á skrá"
"Check out","Ganga frá kaupum"
"Checkout Type","Tegund afgreiðslu"
"Checkout Url","Afgreiðslu Url"
"Class Mollie\Api\MollieApiClient does not exist","Class Mollie\Api\MollieApiClient er ekki til"
"Click here to complete your payment","Smelltu hér til að ljúka greiðslunni þinni"
"Click here to pay","Smelltu hér til að greiða"
"Close","Loka"
"Complete your payment from %store_name","Ljúktu greiðslunni frá %store_name"
"Consent text","Samþykkistexti"
"Contains logs, config, and environment metadata. Sensitive values (encryption key, passwords, API keys) are redacted.","Inniheldur annála, stillingar og lýsigögn umhverfis. Viðkvæm gildi (dulkóðunarlykill, lykilorð, API-lyklar) eru falin."
"Contribute","Leggja fram"
"Cookie name","Nafn á vafrakökum"
"Cookies captured at checkout submission. The raw cookie value is forwarded as-is under the given alias as a query parameter on the Mollie redirect URL, and persisted on the success page so JavaScript on that page can read it.","Vafrakökur skráðar við innsendingu í greiðsluferli. Hrá vafrakökulgildi er framsent óbreytt undir gefnu samnefni sem fyrirspurnarfæribreyta á Mollie-framsendingar-slóðinni og geymt á staðfestingarsíðunni svo JavaScript á þeirri síðu geti lesið það."
"Copy","Afrita"
"Could not acquire lock for quote ID: %1","Gat ekki fengið læsingu fyrir tilboðsauðkenni: %1"
"Could not delete the ApiKeyFallback: %1","Gat ekki eytt ApiKeyFallback: %1"
"Could not delete the Customer: %1","Gat ekki eytt viðskiptavininum: %1"
"Could not delete the PaymentToken: %1","Gat ekki eytt greiðslutákninu: %1"
"Could not delete the PendingPaymentReminder: %1","Gat ekki eytt beiðni um greiðsluáminningu: %1"
"Could not delete the SentPaymentReminder: %1","Gat ekki eytt sentu greiðsluáminningunni: %1"
"Could not delete the TransactionToOrder: %1","Gat ekki eytt TransactionToOrder: %1"
"Could not save Order Lines. Error: order line not found","Gat ekki vistað pöntunarlínur. Villa: pöntunarlína ekki fundin"
"Could not save Order Lines. Error: sku's do not match","Gat ekki vistað pöntunarlínur. Villa: SKU-númer passa ekki"
"Could not save the apiKeyFallback: %1","Gat ekki vistað apiKeyFallback: %1"
"Could not save the Mollie customer: %1","Gat ekki vistað Mollie viðskiptavininn: %1"
"Could not save the paymentToken: %1","Gat ekki vistað greiðslutáknið: %1"
"Could not save the pendingPaymentReminder: %1","Tókst ekki að vista beiðni um greiðsluáminninguna %1"
"Could not save the saved card consent: %1","Gat ekki vistað samþykki fyrir vistað kort: %1"
"Could not save the sentPaymentReminder: %1","Gat ekki vistað greiðsluáminninguna: %1"
"Could not save the tracking record: %1","Gat ekki vistað rakningarfærslu: %1"
"Could not save the transactionToOrder: %1","Gat ekki vistað TransactionToOrder: %1"
"Create a Mollie Payment link and add this to the order email.","Búðu til Mollie greiðslutengil og bættu þessu við pöntunarpóstinn."
"Create invoice on successful payment","Búa til reikning við vel heppnaða greiðslu"
"Created Mollie Checkout Url","Mollie Checkout Url búið til"
"Credit Card","Kreditkort"
"Current Status: Loading...","Núverandi staða: Hleður..."
"Custom attribute","Sérsniðinn eiginleiki"
"Custom payment link url","Sérsniðin slóð greiðslutengils"
"Custom return url","Sérsniðið aftursent url"
"Custom URL","Sérsniðið URL"
"Custom webhook url","Sérsniðið webhooks url"
"Customer not found.","Viðskiptavinur ekki fundinn."
"Customer redirected to Mollie","Viðskiptavinur framsendur til Mollie"
"Customer with id ""%1"" does not exist.","Viðskiptavinur með id ""%1"" er ekki til."
"CVC/CVV","CVC/CVV"
"Date of Birth is not enabled in the customer address settings. This is required for IN3. Please enable this in Stores > Configuration > Customers > Customer Configuration > Name and Address Options > Show Date of Birth. Please be also aware that this needs to be available in the checkout.","Fæðingardagur er ekki virkur í heimilisfangastillingum viðskiptavinar. Þetta er nauðsynlegt fyrir IN3. Virkjaðu þetta í Verslanir > Stillingar > Viðskiptavinir > Stillingar viðskiptavinar > Nafn og heimilisfang > Sýna fæðingardag. Athugaðu einnig að þetta þarf að vera tiltækt í greiðsluferli."
"Days","Dagar"
"Days to expire","Dagar þar til gildistíma lýkur"
"Dear %name,","Kæri/Kæra %name,"
"Debug","Aflúsun"
"Debug & Logging","Aflúsun & skráning"
"Debug requests","Fyrirspurn um aflúsun"
"Default selected method","Sjálfgefin valin aðferð"
"Delete","Eyða"
"Delete items","Eyða atriðum"
"Description","Lýsing"
"Detected enabled GeoIP module(s): %1. GeoIP modules can interfere with Mollie webhook processing by redirecting or rewriting requests based on the visitor's IP. Please exclude the Mollie webhook URL and return URL from any GeoIP redirect or store-switch logic.","Greint virkjuð GeoIP-eining(ar): %1. GeoIP-einingar geta truflað Mollie webhook-vinnslu með því að framsenda eða skrifa yfir beiðnir á grundvelli IP-tölu gestanna. Vinsamlegast útiloka Mollie webhook-slóðina og endurkomslóðina frá allri GeoIP-framsendingu eða verslunarskiptarökfræði."
"Developer Settings","Stillingar þróunaraðila"
"Direct","Beint"
"Disabled","Óvirkur"
"Documentation","Skjölun"
"Don't show issuer list","Ekki sýna lista af útgefendum"
"Donate","Gefa"
"Download","Niðurhal"
"Download as .txt file","Sækja sem .txt skjal"
"Download debug information","Sækja villuleitarupplýsingar"
"Dropdown","Fellivalmynd"
"Due Days","Gjalddagar"
"E-mail","Tölvupóstur"
"Eco","Eco"
"Enable Button in minicart","Virkja takka í smákörfu"
"Enable Button on Product Page","Virkja takka á vörusíðu"
"Enable Pending Orders Cron Job","Virkja reglulegt verkefni fyrir biðpantanir"
"Enable saved cards","Virkja vistuð kort"
"Enable Second Chance Email","Virkja seinni tilraunarpóstinn"
"Enable the methods API","Virkja API greiðslumáta"
"Enabled","Virkjað"
"Enabled Methods","Virkjaðar aðferðir"
"Enabled Methods: %1","Virkjaðar aðferðir: %1"
"Enabled Methods: None, Please enable the payment methods in your Mollie dashboard.","Virkjaðar aðferðir: Engar, Vinsamlegast virkjaðu greiðslumáta í Mollie stjórnborðinu þínu."
"Encrypt payment details","Dulkóða greiðsluyfirlit"
"EPS","EPS"
"Error While Fetching","Villa við að sækja"
"Error: Cloudflare appears to be blocking or redirecting the webhook endpoint (%1). Please configure Cloudflare to allow POST requests to the Mollie webhook URL. See <a href=""%2"" target=""_blank"">this wiki</a> for instructions.","Villa: Cloudflare virðist vera að loka á eða framsenda webhook-endapunktinn (%1). Vinsamlegast stilltu Cloudflare þannig að POST-beiðnir til Mollie webhook-slóðarinnar séu leyfðar. Sjá <a href=""%2"" target=""_blank"">þessa wiki</a> fyrir leiðbeiningar."
"Error: It looks like not all extension attributes are present. Make sure you run `bin/magento setup:di:compile`.","Villa: Það virðist sem ekki allir viðbótar-eiginleikar séu til staðar. Gakktu úr skugga um að þú keyrir `bin/magento setup:di:compile`."
"Error: not possible to create an online refund: %1","Villa: ekki hægt að skapa netendurgreiðslu: %1"
"Error: PHP extension JSON is not enabled. Please make sure to enable ""json"" in your PHP configuration.","Villa: PHP-viðbótin JSON er ekki virk. Vinsamlegast gakktu úr skugga um að ""json"" sé virkjað í PHP-stillingunum þínum."
"Error: The Apple Pay domain validation file could not be accessed.","Villa: Ekki var hægt að nálgast staðfestingarskrá Apple Pay lénsins."
"Error: The Apple Pay domain validation file is empty.","Villa: Staðfestingarskrá Apple Pay lénsins er tóm."
"Error: The Apple Pay domain validation file is found but is not correct.","Villa: Staðfestingarskrá Apple Pay lénsins fannst en er ekki rétt."
"Error: The client requires PHP version >= %1, you have %2.","Villa: Viðskiptavinur þarfnast PHP útgáfu >= %1, þú ert með %2."
"Error: The webhook endpoint returned a redirect (HTTP %1). This may cause webhook processing to fail. URL: %2","Villa: Webhook-endapunkturinn skilaði framsendingu (HTTP %1). Þetta getur valdið því að webhook-vinnsla misheppnast. Slóð: %2"
"Error: The webhook endpoint returned an unexpected response (HTTP 200). Please verify that the webhook URL is correct: %1","Villa: Webhook-endapunkturinn skilaði óvæntri svörun (HTTP 200). Vinsamlegast staðfestu að webhook-slóðin sé rétt: %1"
"Error: The webhook endpoint returned HTTP %1. Please verify that the webhook URL is accessible: %2","Villa: Webhook-endapunkturinn skilaði HTTP %1. Vinsamlegast staðfestu að webhook-slóðin sé aðgengileg: %2"
"Error: Unable to reach the webhook endpoint: %1. Error: %2","Villa: Gat ekki náð í webhook-endapunktinn: %1. Villa: %2"
"Error: Unable to retrieve the Apple Pay domain validation file from Mollie.","Villa: Gat ekki sótt staðfestingarskrá Apple Pay lénsins frá Mollie."
"Especially for developers you can enable the Debug mode. We recommend leaving this enabled.","Sérstaklega fyrir þróunaraðila er hægt að virkja villuleitarham. Við mælum með því að hafa þetta virkt."
"Expires","Rennur út"
"Expires %1","Rennur út %1"
"Expiry Date","Gildistími"
"Express Components","Express Components"
"External","Ytri"
"Failed to initialize product","Mistókst að hefja vöru"
"Fallback","Varaúrræði"
"Fetch Status","Sækja stöðu"
"Fetching...","Sæki..."
"First available Mollie method","Fyrsta tiltæka Mollie aðferðin"
"Firstname","Fornafn"
"Fixed Fee","Fast gjald"
"Fixed Fee and Percentage","Fast gjald og prósenta"
"For Apple Pay the live API key is required, even when in test mode","Fyrir Apple Pay er lifandi API-lykill nauðsynlegur, jafnvel í prófunarham"
"General","Almennt"
"Gift","Gjöf"
"Giftcard","Gjafakort"
"Google Pay","Google Pay"
"Great, you are using the latest version.","Frábært, þú ert að nota nýjustu útgáfuna."
"Hours","Klukkustundir"
"iDEAL | Wero","iDEAL | Wero"
"If only one method is chosen, the selection screen is skipped and the customer is sent directly to the payment method.","Ef aðeins ein aðferð er valin, þá er valskjánum sleppt og viðskiptavinurinn sendur rakleiðis að greiðsluaðferðinni."
"in3","in3"
"Include discount in Surcharge calculation","Hafa afslátt með í útreikningi álags"
"Include shipping in Surcharge calculation","Taka sendingarkostnað með í útreikning á aukagjaldi"
"Increment ID","Raðnúmer"
"Install","Setja upp"
"Integration type","Tegund samþættingar"
"Invalid form key. Please try again.","Ógildur formlokkur. Vinsamlegast reyndu aftur."
"Invalid payment id or quote id.","Ógilt greiðsluauðkenni eða tilboðsauðkenni."
"Invalid payment token","Ógilt greiðslutákn"
"Invalid request.","Ógild beiðni."
"Invalid return from Mollie.","Ógild svörun frá Mollie."
"Invalid return, missing order id.","Ógild svörun, pöntunarnúmer vantar."
"Invalid token","Ógilt tákn"
"Invoicing & Surcharges","Reikningsfærsla og álag"
"Issuer List Style","Birtingarstíll útgefendalista"
"KBC/CBC","KBC/CBC"
"Klarna","Klarna"
"Language Payment Page","Tungumál greiðslusíðu"
"Last 100 debug log lines","Síðustu 100 línur á aflúsunarskrá"
"Last 100 error log records","Síðustu 100 villuskilaboð á skrá"
"Lastname","Eftirnafn"
"Limit to the following method(s)","Takmarka við eftirfarandi aðferð/aðferðir"
"List with images","Listi með myndum"
"Live","Beint"
"Live API Key","Lifandi API lykill"
"Live API-key: %1","Virkur API-lykill: %1"
"Live API-key: Empty value","API-lykill í virkri notkun: Tómt gildi"
"Live API-key: Should start with ""live_""","API-lykill í virkri notkun: Ætti að hefjast á ""live_"""
"Live API-key: Success!","Virkur API-lykill: Tókst!"
"Log is empty","Skráin er tóm"
"Magento Gift Card","Magento gjafakort"
"Magento Gift Wrapping","Magento gjafaumbúðir"
"mandate_id is required.","mandate_id er nauðsynlegt."
"Manual capture","Handvirk innheimta"
"Mark as paid","Merkja sem greitt"
"Maximum Order Total","Hágmarks heildarupphæð pöntunar"
"MB Way","MB Way"
"Meal","Máltíð"
"Minicart Button Style","Smákörfu takkastíll"
"Minicart Button Type","Smákarfa takkategund"
"Minimum Order Total","Lágmarks heildarupphæð pöntunar"
"Missing ""payment_token"" input argument","Vantar ""payment_token"" inntaksbreytu"
"Mobile Pay","Mobile Pay"
"Modus","Hamur"
"Mollie","Mollie"
"Mollie API client for PHP is not installed, for more information about this issue see our %1 page.","Mollie API viðskiptavinur fyrir PHP er ekki uppsettur, fyrir frekari upplýsingar um þetta villuboð sjáðu síðuna okkar %1."
"Mollie API client for PHP is not installed, for more information about this issue see: %1","Mollie API viðskiptavinur fyrir PHP er ekki uppsettur, fyrir frekari upplýsingar um þetta vandamál sjáðu: %1"
"Mollie API: %1","Mollie API: %1"
"Mollie Configuration","Mollie stillingar"
"Mollie ID","Mollie ID"
"Mollie Payment Fee","Mollie færslugjald"
"Mollie Payment Reminders","Mollie greiðsluáminningar"
"Mollie PayPal ID","Mollie PayPal ID"
"Mollie: Received a chargeback with an amount of %1","Mollie: Móttek endurgreiðslukröfu að upphæð %1"
"Multibanco","Multibanco"
"MyBank","MyBank"
"Name on card","Nafn á korti"
"New order email sent","Nýr tölvupóstur sendur varðandi pöntunina"
"No","Nei"
"No email address found for this payment.","Ekkert netfang fannst fyrir þessa greiðslu."
"No info_buyRequest option found","Engin info_buyRequest valkostur fannst"
"No metadata found for order %1","Engin metadata fannst fyrir pöntun %1"
"No order found with token ""%1""","Engin pöntun fannst með táknið ""%1"""
"No order(s) found for transaction id %1","Engin pöntun/pantanir fundust fyrir færslu id %1"
"No saved cards found.","Engin vistuð kort fundust."
"No transaction ID found for order %1","Ekkert færsluauðkenni fannst fyrir pöntun %1"
"None","Enginn"
"Not active","Óvirkt"
"Not installed","Ekki uppsett"
"Notified customer about invoice #%1","Viðskiptavinur tilkynntur um reikninginn #%1"
"ok","í lagi"
"On Authorize","Við heimildarveitingu"
"On invoice","Á reikningi"
"On shipment","Við sendingu"
"On Shipment","Við flutning"
"Only use this function if you want to integrate the Mollie extension with a PWA storefront.
                    More information can be found <a href=""https://github.com/mollie/magento2/wiki/PWA-integration"" target=""_blank"">here</a>.","Notaðu þessa aðgerð aðeins ef þú vilt samþætta Mollie-viðbótina við PWA-netverslun.
                    Frekari upplýsingar má finna <a href=""https://github.com/mollie/magento2/wiki/PWA-integration"" target=""_blank"">hér</a>."
"Order","Panta"
"Order %1 has already transaction %1 linked to it. Skipping","Pöntun %1 er þegar með færslu %1 tengda við sig. Sleppir."
"Order ID does not match","Pöntunar ID passar ekki"
"Order Management","Pöntunarstjórnun"
"Order not found","Pöntun fannst ekki"
"Order uncanceled by webhook.","Pöntun hefur verið afturkölluð af Webhook."
"Other Mollie modules","Aðrar Mollie-einingar"
"Pay by Bank","Borgað af banka"
"Payconiq","Payconiq"
"Payment canceled, please try again.","Hætt við greiðslu, vinsamlegast reyndu aftur."
"Payment cancelled, please try again.","Greiðslu hafnað, vinsamlegast reyndu aftur."
"Payment Fee","Greiðslugjald"
"Payment fee","Færslugjald"
"Payment from Applicable Countries","Greiðsla frá viðeigandi löndum"
"Payment from Applicable Customer Groups","Greiðsla frá viðeigandi viðskiptavinahópum"
"Payment from Specific Countries","Greiðsla frá ákveðnum löndum"
"Payment Link / Admin Payment","Greiðslutengill / Greiðsla stjórnanda"
"Payment Message / Link","Greiðsluskilaboð / Hlekkur"
"Payment Method not found","Greiðslumáti ekki fundinn"
"Payment Method To Use For Second Chance Payments","Greiðslumáti fyrir endurtilraunagreiðslur"
"Payment Methods","Greiðslumátar"
"Payment not started","Greiðsla ekki hafin"
"Payment Status","Staða greiðslu"
"Payment Surcharge","Greiðsluálag"
"Payment Surcharge fixed amount","Greiðsluálag föst upphæð"
"Payment Surcharge limit","Greiðsluálag takmark"
"Payment Surcharge percentage","Greiðsluálag prósenta"
"Payment Surcharge Tax Class","Greiðsluálag skattflokkur"
"PaymentToken with id ""%1"" does not exist.","Greiðslutákn með ID ""%1"" er ekki til."
"PayPal","PayPal"
"PayPal Reference","PayPal tilvísun"
"Paysafecard","Paysafecard"
"Pending","Í vinnslu"
"Pending Orders Cron Job Batch Size","Lotustærð reglulegs verkefnis fyrir biðpantanir"
"Pending Payment Reminders","Óafgreiddar greiðsluáminningar"
"PendingPaymentReminder with id ""%1"" does not exist.","Greiðsluáminningin í bið með id ""%1"" er ekki til."
"Percentage","Prósenta"
"Phone number ""%s"" is not valid","Símanúmer ""%s"" er ekki gilt"
"Place Order","Ganga frá pöntun"
"Plain","Venjulegt"
"Please double-check you are shipping the correct items.","Vinsamlegast staðfestu að þú sért að senda réttar vörur."
"Please enter a company name.","Vinsamlegast sláðu inn nafn fyrirtækis."
"Please finish the payment on the terminal.","Vinsamlegast ljúktu greiðslunni á útstöðinni."
"Please note: You are creating a partial shipment, but it's only possible to capture the payment once.","Athugaðu: Þú ert að búa til hlutasendingu, en aðeins er hægt að innheimta greiðsluna einu sinni."
"Please select","Vinsamlegast veldu"
"Please ship order to capture Klarna payment","Vinsamlegast sendu pöntunina til að innheimta greiðslu í gegnum Klarna"
"Point Of Sale (POS)","Sölustaður (POS)"
"Process transactions in the queue","Vinna úr færslum í biðröð"
"Product attribute","Eiginleiki vöru"
"Product not found","Vara ekki fundin"
"Profile ID","Prófíla ID"
"Przelewy24","Przelewy24"
"PWA Storefront Integration","PWA verslunar samþætting"
"QR Code","QR Kóði"
"Quote ID does not match the payment metadata. URL: %1, Metadata: %2","Tilboðsauðkenni stemmir ekki við lýsigögn greiðslu. Slóð: %1, Lýsigögn: %2"
"Redirect to cart","Beina aftur í innkaupakörfuna"
"Redirect to checkout (payment)","Beina aftur að greiðslusíðu (greiðsla)"
"Redirect to checkout (shipping)","Beina aftur að greiðslusíðu (sending)"
"Redirect user when redirect fails","Endurbeina notanda þegar endurbeining mistekst"
"Refund for order %1","Endurgreiðsla fyrir pöntun %1"
"Reload","Endurhlaða"
"Remove saved card","Fjarlægja vistað kort"
"Rent","Leiga"
"Required parameter ""cart_id"" is missing","Skylda parametri ""cart_id"" vantar"
"Retry","Reyna aftur"
"Riverty","Riverty"
"Run Self-test","Framkvæma sjálfspróf"
"Satispay","Satispay"
"Save Config","Vista stillingar"
"Save your card for faster checkout","Vistaðu kortið þitt fyrir hraðari útskráningu"
"Saved cards","Vistuð kort"
"Saved cards are not enabled.","Vistuð kort eru ekki virk."
"Second Chance Email","Seinni tilraunarpóstur"
"Second Chance Email Delay","Seinkun á seinni tilraunarpóstinum"
"Second Chance Email Template","Sniðmát fyrir seinni tilraunarpóstinn"
"Select Bank","Veldu banka"
"Select Giftcard","Veldu gjafakort"
"Select Terminal","Veldu útstöð"
"Self Test","Sjálfspróf"
"Self-test","Sjálfprófun"
"Send an e-mail to customers with a failed or unfinished payment to give them a second chance on finishing the payment through the PaymentLink and revive their order.<br>You can either send these payment reminders manually or activate the e-mail fully automated.","Sendu tölvupóst til viðskiptavina með mislukkaðri eða ókláraðri greiðslu til að gefa þeim annan möguleika á að ljúka greiðslunni í gegnum PaymentLink og endurvekja pöntunina.<br>Þú getur annað hvort sent þessa greiðslupáminningu handvirkt eða virkjað sjálfvirka tölvupóstinn."
"Send BCC to","Senda BCC til"
"Send Invoice Email","Senda reikning á netfang"
"Send Invoice Email For Klarna Orders","Senda reikningspóst fyrir Klarna-pantanir"
"Send now","Senda núna"
"Send Payment Reminder","Sendi greiðsluáminningu"
"Sent","Sent"
"Sent Payment Reminders","Sendar greiðsluáminningar"
"SentPaymentReminder with id ""%1"" does not exist.","Senta greiðsluáminningin með id ""%1"" er ekki til."
"SEPA Direct Debit","SEPA Beinar færslur"
"Set the order status before the customer is redirected to Payment Gateway","Stilltu pöntunarástandið áður en viðskiptavinurinn er stunginn í greiðslufyrirtæki"
"Set the order status for Completed Payments","Stilltu pöntunarstöðu fyrir loknar greiðslur"
"Set to yes to send the invoice email to the customer after the invoice is created, when paid with Klarna.","Stilltu á já til að senda reikningspóst til viðskiptavinar eftir að reikningur er búinn til, þegar greitt er með Klarna."
"Set to yes to send the invoice email to the customer after the invoice is created.<br><strong>Note:</strong> Klarna has an extra option for this.","Stilltu á já til að senda reikningspóst til viðskiptavinar eftir að reikningur er búinn til.<br><strong>Athugaðu:</strong> Klarna hefur sérstakan valkost fyrir þetta."
"Setting the default method does not work when the One Step Checkout extension is enabled. Please see Sales -> OneStepCheckout -> Payment method defaults for the same effect.","Að setja staðlaða aðferð virkar ekki þegar One Step Checkout viðbyggingin er virkjuð. Vinsamlegast sjáðu Sölu -> OneStepCheckout -> Sjálfgefnir greiðslumátar fyrir sömu niðurstöður"
"Settings","Stillingar"
"Shipping Discount","Afsláttur af sendingu"
"Show Icons","Sýna tákn"
"Sofort","Sofort"
"Something went wrong while processing your order. Please try again later.","Eitthvað fór úrskeiðis við vinnslu pöntunarinnar þinnar. Vinsamlegast reyndu aftur síðar."
"Something went wrong while removing the saved card.","Eitthvað fór úrskeiðis við fjarlægingu á vistuðu korti."
"Something went wrong while trying to redirect you to Mollie. Please try again later.","Eitthvað fór úrskeiðis við reynt var að framsenda þig til Mollie. Vinsamlegast reyndu aftur síðar."
"Sort Order","Röðun"
"Status After Creation","Staða eftir stofnun"
"Status Pending","Staða í vinnslu"
"Status Processing","Staða í vinnslu"
"Statuses","Stöður"
"Store Credit","Verslunarkredit"
"Store Locale","Verslunarsvæði"
"Subscribe","Gerast áskrifandi"
"Success: JSON is enabled.","Árángur: JSON er virkt."
"Success: PHP version: %1.","Árangur: PHP útgáfa: %1."
"Success: The Apple Pay domain validation file is found and is correct.","Tókst: Staðfestingarskrá Apple Pay lénsins fannst og er rétt."
"Success: The webhook endpoint is reachable.","Tókst: Webhook-endapunkturinn er aðgengilegur."
"Successfully captured amount of %1.","Tókst að innheimta upphæðina %1."
"Support","Stuðningur"
"Swish","Swish"
"Test","Próf"
"Test API Key","Prófa API lykil"
"Test API-key: %1","Prófa API-lykil: %1"
"Test API-key: Empty value","Prófa API-lykil: Tómt gildi"
"Test API-key: Should start with ""test_""","Prófa API-lykil: Ætti að hefjast á ""test_"""
"Test API-key: Success!","Prófa API-lykil: Tókst!"
"Test Apikey","Prófa Api-lykil"
"Thank you for shopping at %store_name.","Takk fyrir að versla hjá %store_name."
"The %1 module is not present in the Hyva Themes configuration file. Please run the command `bin/magento hyva:modules:config:generate` to generate the file.","Einingin %1 er ekki til staðar í stillingarskrá Hyva Themes. Vinsamlegast keyrðu skipunina `bin/magento hyva:modules:config:generate` til að búa til skrána."
"The <a href=""https://github.com/mollie/magento2-hyva-compatibility"" target=""_blank"">Mollie Hyvä Compatibility</a> module is not installed. Please install this module to use Mollie with the Hyvä Theme.","Einingin <a href=""https://github.com/mollie/magento2-hyva-compatibility"" target=""_blank"">Mollie Hyvä Compatibility</a> er ekki uppsett. Vinsamlegast settu þessa einingu upp til að nota Mollie með Hyvä þemanu."
"The current customer is not authorized.","Núverandi viðskiptavinur hefur ekki heimild."
"The current user cannot perform operations on cart ""%masked_cart_id""","Núverandi notandi getur ekki framkvæmt aðgerðir á körfuna ""%masked_cart_id"""
"The current value starts with <strong>%1</strong> and ends on <strong>%2</strong>","Núverandi gildi hefst á <strong>%1</strong> og endar á <strong>%2</strong>"
"The description to be used for this transaction. These variables are available:<br><br><strong>{ordernumber}</strong>: The order number for this transaction.<br><strong>{storename}</strong>: The name of the store.<br><strong>{customerid}</strong>: The ID of the customer. Is empty when the customer is a guest.","Lýsingin sem á að nota fyrir þessa færslu. Þessar breytur eru tiltækar:<br><br><strong>{ordernumber}</strong>: Pöntunarnúmer þessarar færslu.<br><strong>{storename}</strong>: Nafn verslunarinnar.<br><strong>{customerid}</strong>: Auðkenni viðskiptavinar. Er tómt þegar viðskiptavinurinn er gestur."
